CO_IES,Instituicao,CO_CATEGAD,CO_CURSO,NO_CURSO,Municipio,UF,TP_SEXO,NU_IDADE,QE_I01,QE_I02,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I24,QE_I25,QE_I26,NT_GER
352,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA (UNIPÊ),4,19047,CIÊNCIA DA COMPUTAÇÃO,João Pessoa,PB,M,35,D,A,C,E,D,D,A,A,A,B,B,B,F,B,A,E,A,A,A,A,A,A,C,31.0
352,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA (UNIPÊ),4,19047,CIÊNCIA DA COMPUTAÇÃO,João Pessoa,PB,M,30,C,A,C,B,B,D,A,A,A,D,C,B,B,C,A,I,A,A,A,A,A,A,B,31.0
352,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA (UNIPÊ),4,19047,CIÊNCIA DA COMPUTAÇÃO,João Pessoa,PB,M,21,C,B,B,B,C,D,A,D,A,C,B,B,C,B,A,E,A,A,A,A,D,A,B,26.0
352,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA (UNIPÊ),4,19047,CIÊNCIA DA COMPUTAÇÃO,João Pessoa,PB,M,22,C,C,C,B,B,D,A,A,A,C,C,B,C,B,A,E,A,C,A,C,A,A,B,35.0
352,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA (UNIPÊ),4,19047,CIÊNCIA DA COMPUTAÇÃO,João Pessoa,PB,M,22,B,B,C,B,D,D,A,D,A,E,E,B,E,B,A,C,A,A,A,D,B,A,B,44.0
352,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA (UNIPÊ),4,19047,CIÊNCIA DA COMPUTAÇÃO,João Pessoa,PB,M,21,D,B,D,A,C,D,A,A,A,E,D,B,E,E,A,B,A,A,A,A,B,A,B,38.0
352,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA (UNIPÊ),4,19047,CIÊNCIA DA COMPUTAÇÃO,João Pessoa,PB,M,20,C,C,C,C,C,C,A,A,A,D,E,B,G,C,A,E,A,A,A,A,B,A,B,33.0
352,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA (UNIPÊ),4,19047,CIÊNCIA DA COMPUTAÇÃO,João Pessoa,PB,M,21,D,B,C,B,C,D,A,A,A,F,E,B,B,C,A,H,A,A,A,A,B,A,B,32.0
352,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA (UNIPÊ),4,19047,CIÊNCIA DA COMPUTAÇÃO,João Pessoa,PB,M,33,D,C,C,A,C,D,A,D,A,D,D,B,D,B,C,E,A,A,A,A,B,A,A,47.0
352,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA (UNIPÊ),4,19047,CIÊNCIA DA COMPUTAÇÃO,João Pessoa,PB,M,25,C,D,D,D,A,D,A,D,A,A,D,B,F,A,A,E,A,A,A,A,A,A,B,41.0
352,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA (UNIPÊ),4,19047,CIÊNCIA DA COMPUTAÇÃO,João Pessoa,PB,M,29,C,C,C,B,C,C,B,A,A,D,F,C,B,D,E,E,A,A,A,A,B,A,B,31.0
352,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA (UNIPÊ),4,19047,CIÊNCIA DA COMPUTAÇÃO,João Pessoa,PB,M,25,C,B,C,E,D,D,A,A,A,D,D,B,F,D,E,B,A,F,A,C,A,B,A,57.0
352,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA (UNIPÊ),4,19047,CIÊNCIA DA COMPUTAÇÃO,João Pessoa,PB,M,24,B,A,C,E,D,D,A,A,A,B,D,B,C,A,A,E,A,A,A,C,A,A,C,31.0
352,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA (UNIPÊ),4,19047,CIÊNCIA DA COMPUTAÇÃO,João Pessoa,PB,F,21,A,A,C,B,C,E,A,D,A,C,E,D,A,C,A,C,A,D,A,D,B,A,B,69.0
352,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA (UNIPÊ),4,19047,CIÊNCIA DA COMPUTAÇÃO,João Pessoa,PB,M,22,D,C,C,B,D,D,A,D,A,D,D,B,E,B,A,D,A,D,A,D,B,A,B,30.0
352,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA (UNIPÊ),4,19047,CIÊNCIA DA COMPUTAÇÃO,João Pessoa,PB,M,21,B,A,C,B,B,D,A,D,A,D,D,B,C,E,E,E,A,C,A,A,A,A,B,51.0
352,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA (UNIPÊ),4,19047,CIÊNCIA DA COMPUTAÇÃO,João Pessoa,PB,F,22,B,B,C,A,D,D,A,A,A,E,E,B,H,G,A,B,A,C,A,A,B,A,B,38.0
352,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA (UNIPÊ),4,19047,CIÊNCIA DA COMPUTAÇÃO,João Pessoa,PB,M,23,C,B,B,E,C,D,A,A,A,D,F,B,D,F,A,E,A,C,A,A,B,A,B,37.0
352,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA (UNIPÊ),4,19047,CIÊNCIA DA COMPUTAÇÃO,João Pessoa,PB,M,27,E,D,D,B,D,D,A,B,A,C,D,B,D,B,E,C,A,A,A,B,A,A,B,34.0
1462,INSTITUTO PARAIBANO DE ENSINO RENOVADO (INPER),4,59078,CIÊNCIA DA COMPUTAÇÃO,João Pessoa,PB,M,32,C,A,B,D,C,D,A,D,A,E,E,B,F,F,A,B,A,A,A,A,B,A,B,29.0
1462,INSTITUTO PARAIBANO DE ENSINO RENOVADO (INPER),4,59078,CIÊNCIA DA COMPUTAÇÃO,João Pessoa,PB,M,23,C,B,C,A,B,B,A,A,A,D,F,B,B,B,A,E,A,A,A,A,B,A,B,36.0
1462,INSTITUTO PARAIBANO DE ENSINO RENOVADO (INPER),4,59078,CIÊNCIA DA COMPUTAÇÃO,João Pessoa,PB,M,22,C,D,B,A,A,D,A,D,A,B,B,B,H,A,A,E,A,A,A,A,A,B,C,34.0
11,UNIVERSIDADE CATÓLICA DE PERNAMBUCO (UNICAP),5,968,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,25,A,A,B,A,D,E,A,A,A,D,D,B,D,E,E,B,A,A,A,A,B,A,A,37.0
11,UNIVERSIDADE CATÓLICA DE PERNAMBUCO (UNICAP),5,968,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,32,D,C,C,B,C,D,A,C,A,D,F,A,A,D,E,B,A,A,A,A,B,A,B,38.0
11,UNIVERSIDADE CATÓLICA DE PERNAMBUCO (UNICAP),5,968,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,23,C,C,C,B,A,B,A,A,A,E,F,B,E,E,D,B,A,A,A,A,B,A,A,34.0
11,UNIVERSIDADE CATÓLICA DE PERNAMBUCO (UNICAP),5,968,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,28,B,C,C,D,C,D,A,A,A,E,E,C,B,C,E,B,A,A,F,A,B,A,B,40.0
11,UNIVERSIDADE CATÓLICA DE PERNAMBUCO (UNICAP),5,968,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,22,B,B,D,B,C,C,A,D,A,E,F,B,C,F,E,B,A,A,A,A,B,A,G,45.0
11,UNIVERSIDADE CATÓLICA DE PERNAMBUCO (UNICAP),5,968,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,22,B,B,E,E,D,C,A,D,A,D,B,B,C,C,C,E,A,A,A,A,B,A,D,44.0
11,UNIVERSIDADE CATÓLICA DE PERNAMBUCO (UNICAP),5,968,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,36,C,D,C,D,D,D,B,A,A,B,D,C,C,E,A,B,A,A,A,A,A,A,C,44.0
11,UNIVERSIDADE CATÓLICA DE PERNAMBUCO (UNICAP),5,968,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,22,C,A,B,C,D,D,A,D,A,D,D,B,C,D,A,C,A,A,A,D,B,A,B,59.0
11,UNIVERSIDADE CATÓLICA DE PERNAMBUCO (UNICAP),5,968,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,37,C,B,C,B,C,D,B,F,A,E,E,C,F,F,E,B,A,A,A,A,B,A,B,36.0
11,UNIVERSIDADE CATÓLICA DE PERNAMBUCO (UNICAP),5,968,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,23,C,B,C,D,C,B,A,A,A,D,E,B,B,F,A,B,A,A,A,A,B,A,A,44.0
11,UNIVERSIDADE CATÓLICA DE PERNAMBUCO (UNICAP),5,968,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,F,31,A,A,B,B,D,C,B,A,A,D,E,C,B,D,E,B,A,A,A,A,B,A,A,45.0
11,UNIVERSIDADE CATÓLICA DE PERNAMBUCO (UNICAP),5,968,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,23,C,B,C,B,D,B,A,A,A,E,F,B,D,F,A,B,A,A,A,A,B,A,A,48.0
11,UNIVERSIDADE CATÓLICA DE PERNAMBUCO (UNICAP),5,968,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,23,C,C,C,B,D,C,B,A,A,C,D,C,C,B,A,B,A,A,A,A,B,A,C,40.0
11,UNIVERSIDADE CATÓLICA DE PERNAMBUCO (UNICAP),5,968,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,27,B,B,C,A,B,B,A,A,A,E,E,A,A,D,B,B,A,A,A,A,B,A,B,49.0
11,UNIVERSIDADE CATÓLICA DE PERNAMBUCO (UNICAP),5,968,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,30,B,E,D,B,C,D,A,A,A,D,E,B,C,D,B,B,A,A,A,A,B,A,B,61.0
11,UNIVERSIDADE CATÓLICA DE PERNAMBUCO (UNICAP),5,968,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,F,25,C,B,C,A,D,D,A,A,A,E,E,B,C,E,A,B,A,A,A,A,B,A,C,50.0
11,UNIVERSIDADE CATÓLICA DE PERNAMBUCO (UNICAP),5,968,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,25,B,B,C,B,D,B,B,D,A,F,F,C,E,F,E,H,A,F,A,A,B,A,B,30.0
11,UNIVERSIDADE CATÓLICA DE PERNAMBUCO (UNICAP),5,968,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,31,C,B,B,E,D,D,A,A,A,F,F,B,B,E,A,B,A,A,A,A,B,A,B,62.0
11,UNIVERSIDADE CATÓLICA DE PERNAMBUCO (UNICAP),5,968,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,25,B,A,B,A,E,C,A,A,A,D,D,B,E,E,E,B,A,A,A,A,B,A,B,42.0
11,UNIVERSIDADE CATÓLICA DE PERNAMBUCO (UNICAP),5,968,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,31,B,A,B,A,D,D,A,D,A,E,E,B,B,F,D,B,A,A,A,A,B,A,A,54.0
11,UNIVERSIDADE CATÓLICA DE PERNAMBUCO (UNICAP),5,968,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,30,A,A,A,D,D,A,C,A,A,F,F,C,A,F,E,E,A,A,A,A,B,A,B,12.0
11,UNIVERSIDADE CATÓLICA DE PERNAMBUCO (UNICAP),5,968,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,26,A,C,C,D,E,D,A,A,A,F,F,B,D,D,E,E,A,A,A,A,B,A,B,47.0
11,UNIVERSIDADE CATÓLICA DE PERNAMBUCO (UNICAP),5,968,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,29,B,B,C,D,D,D,A,D,A,B,E,B,C,D,A,B,A,A,A,A,B,A,B,55.0
11,UNIVERSIDADE CATÓLICA DE PERNAMBUCO (UNICAP),5,968,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,23,B,B,C,B,D,C,A,A,A,D,E,B,B,E,A,E,A,A,A,A,A,A,B,42.0
11,UNIVERSIDADE CATÓLICA DE PERNAMBUCO (UNICAP),5,968,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,24,C,E,B,D,D,C,A,D,A,F,E,B,D,C,A,B,A,A,A,A,B,A,A,57.0
11,UNIVERSIDADE CATÓLICA DE PERNAMBUCO (UNICAP),5,968,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,22,C,B,C,C,D,C,A,D,A,C,E,B,C,D,A,H,A,A,A,F,B,A,B,46.0
11,UNIVERSIDADE CATÓLICA DE PERNAMBUCO (UNICAP),5,968,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,25,B,B,C,D,D,C,B,A,A,D,D,C,B,B,D,I,A,A,A,A,A,B,G,35.0
11,UNIVERSIDADE CATÓLICA DE PERNAMBUCO (UNICAP),5,968,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,F,22,B,B,B,A,D,C,A,A,A,D,E,B,C,B,A,C,A,A,A,D,B,A,B,49.0
11,UNIVERSIDADE CATÓLICA DE PERNAMBUCO (UNICAP),5,968,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,22,C,B,B,A,D,C,A,D,A,E,E,B,C,C,D,B,A,A,A,A,B,A,B,43.0
11,UNIVERSIDADE CATÓLICA DE PERNAMBUCO (UNICAP),5,968,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,21,C,B,D,B,D,C,A,D,A,D,D,B,E,A,A,C,A,A,A,D,B,A,B,34.0
11,UNIVERSIDADE CATÓLICA DE PERNAMBUCO (UNICAP),5,968,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,23,B,C,D,B,C,C,A,D,A,D,E,B,E,B,D,C,A,A,A,D,A,A,D,22.0
11,UNIVERSIDADE CATÓLICA DE PERNAMBUCO (UNICAP),5,968,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,25,B,B,C,E,E,C,B,A,A,D,D,C,C,D,E,I,A,A,A,A,A,B,B,42.0
11,UNIVERSIDADE CATÓLICA DE PERNAMBUCO (UNICAP),5,968,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,23,A,B,B,D,D,D,A,D,A,D,E,B,C,E,E,A,A,A,A,A,A,B,B,46.0
11,UNIVERSIDADE CATÓLICA DE PERNAMBUCO (UNICAP),5,968,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,31,A,A,A,A,A,A,A,A,A,E,E,B,D,F,D,E,A,A,A,A,B,A,A,17.0
11,UNIVERSIDADE CATÓLICA DE PERNAMBUCO (UNICAP),5,968,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,25,C,B,A,E,D,D,A,D,A,E,E,B,C,B,A,E,A,A,A,A,B,A,B,40.0
11,UNIVERSIDADE CATÓLICA DE PERNAMBUCO (UNICAP),5,968,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,33,E,A,A,B,D,E,A,D,A,E,E,C,F,F,E,B,A,A,A,A,B,A,B,38.0
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO (UFPE),1,13595,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,30,A,A,A,D,E,A,A,D,A,F,F,B,F,G,E,A,A,A,A,A,A,A,A,41.0
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO (UFPE),1,13595,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,25,C,A,B,D,D,C,A,D,A,B,D,D,A,A,A,A,C,B,A,A,A,A,C,44.0
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO (UFPE),1,13595,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,F,22,C,B,B,B,D,D,A,F,A,E,D,B,E,E,D,A,A,B,B,A,B,A,B,61.0
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO (UFPE),1,13595,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,28,A,C,C,A,D,D,A,B,A,D,D,B,D,A,A,A,D,A,B,D,A,A,A,38.0
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO (UFPE),1,13595,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,25,C,A,B,E,E,B,A,A,A,F,D,A,A,F,E,A,A,B,A,A,B,A,B,47.0
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO (UFPE),1,13595,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,25,B,C,C,B,D,B,A,F,A,D,D,D,A,E,A,A,A,D,B,A,B,A,B,75.0
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO (UFPE),1,13595,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,F,22,D,B,B,B,D,D,A,A,A,E,F,B,E,G,E,A,A,E,A,A,B,A,B,71.0
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO (UFPE),1,13595,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,25,C,B,B,A,C,C,A,D,A,E,D,B,C,D,A,A,A,D,A,A,B,A,B,51.0
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO (UFPE),1,13595,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,28,A,C,A,D,D,B,A,A,A,D,D,B,C,A,A,A,A,A,B,A,A,D,A,42.0
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO (UFPE),1,13595,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,25,A,C,C,D,D,B,A,D,A,E,E,B,G,C,D,A,A,F,B,D,A,A,A,64.0
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO (UFPE),1,13595,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,22,B,B,B,D,D,D,B,D,A,E,E,C,B,F,E,A,A,B,A,A,B,A,B,69.0
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO (UFPE),1,13595,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,23,C,B,C,A,D,C,A,D,A,E,F,B,D,E,A,A,F,D,B,A,B,A,B,57.0
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO (UFPE),1,13595,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,25,D,C,C,B,E,D,A,A,A,F,E,B,D,G,E,A,A,B,B,A,B,A,B,80.0
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO (UFPE),1,13595,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,23,C,A,B,A,E,B,B,D,A,D,F,C,B,A,B,A,A,B,A,A,B,A,B,49.0
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO (UFPE),1,13595,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,23,C,C,C,B,D,C,A,A,A,D,F,B,D,C,A,A,A,A,A,A,B,A,B,62.0
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO (UFPE),1,13595,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,23,C,C,C,C,C,C,A,A,A,E,F,B,C,F,E,A,A,D,A,A,B,A,B,38.0
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO (UFPE),1,13595,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,F,24,B,B,C,A,D,D,A,A,A,E,E,B,D,F,A,A,A,D,B,A,B,A,B,66.0
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO (UFPE),1,13595,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,32,B,B,C,D,C,E,A,A,A,B,B,B,C,A,A,A,A,A,A,D,A,A,A,51.0
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO (UFPE),1,13595,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,29,A,B,C,A,D,E,A,D,A,D,C,B,D,D,A,A,A,D,A,A,A,A,B,52.0
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO (UFPE),1,13595,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,22,C,B,B,D,D,E,A,A,A,E,E,B,D,E,A,A,A,B,A,A,B,A,A,63.0
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO (UFPE),1,13595,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,F,23,C,B,C,B,D,C,A,A,A,D,D,B,E,D,A,A,A,E,A,A,B,A,B,54.0
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO (UFPE),1,13595,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,25,C,B,B,B,D,B,A,D,A,E,E,B,F,D,B,A,A,F,B,A,B,A,B,67.0
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO (UFPE),1,13595,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,25,C,B,B,D,D,B,A,F,A,E,E,A,A,B,E,A,A,A,A,A,B,A,A,49.0
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO (UFPE),1,13595,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,24,C,A,C,A,D,D,A,D,A,C,F,B,C,F,E,A,A,B,B,A,B,A,B,58.0
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO (UFPE),1,13595,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,24,C,B,C,B,C,D,A,D,A,E,E,B,B,D,A,A,A,D,A,A,B,A,B,49.0
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO (UFPE),1,13595,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,27,C,A,C,B,B,C,A,A,A,E,F,B,C,F,C,A,A,B,C,A,B,A,B,40.0
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO (UFPE),1,13595,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,23,C,A,C,E,D,D,A,A,A,E,F,D,C,F,A,A,A,A,B,A,B,A,B,68.0
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO (UFPE),1,13595,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,24,C,B,C,B,D,D,A,D,A,D,E,B,C,D,E,A,A,A,A,A,B,A,B,78.0
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO (UFPE),1,13595,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,24,A,A,A,D,E,E,A,B,A,D,E,B,H,F,A,A,A,B,B,A,B,A,G,50.0
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO (UFPE),1,13595,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,26,C,A,B,E,D,B,A,D,A,D,D,B,D,D,A,A,A,A,B,A,A,A,A,44.0
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO (UFPE),1,13595,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,F,24,B,B,B,A,B,E,A,C,A,D,D,B,D,B,A,A,A,C,A,A,B,A,B,52.0
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO (UFPE),1,13595,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,23,B,C,C,B,C,B,A,A,A,F,E,D,D,C,D,A,A,B,A,A,B,A,B,22.0
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO (UFPE),1,13595,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,23,C,A,A,A,D,A,A,A,A,D,D,B,C,E,A,A,A,B,A,A,B,A,A,46.0
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO (UFPE),1,13595,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,22,C,B,B,A,D,D,A,C,A,D,E,B,D,C,A,A,A,A,A,A,A,A,B,65.0
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO (UFPE),1,13595,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,22,B,A,B,E,D,B,A,A,A,D,E,D,D,D,A,A,A,A,A,A,A,A,A,71.0
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO (UFPE),1,13595,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,21,C,A,C,D,D,B,A,A,A,D,F,B,C,D,D,A,A,D,A,A,B,A,B,58.0
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO (UFPE),1,13595,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,24,C,A,B,B,D,C,A,A,A,D,D,B,C,C,D,A,A,B,A,A,B,A,B,47.0
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO (UFPE),1,13595,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,F,24,B,B,C,C,D,D,B,D,B,F,D,C,B,A,A,A,A,B,A,B,A,B,B,41.0
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO (UFPE),1,13595,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,24,A,A,C,D,D,E,A,D,A,D,E,B,C,E,A,A,A,A,A,A,B,A,B,52.0
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO (UFPE),1,13595,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,24,C,A,C,E,C,C,A,A,A,E,E,B,B,D,E,A,A,A,B,A,B,A,A,54.0
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO (UFPE),1,13595,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,24,C,A,B,E,E,C,A,D,A,C,D,B,B,B,A,A,A,A,A,A,B,A,B,58.0
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO (UFPE),1,13595,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,21,C,A,C,E,E,C,A,C,A,E,D,B,C,F,D,A,A,F,A,A,B,A,A,52.0
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO (UFPE),1,13595,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,F,22,A,A,C,B,D,D,A,D,A,E,E,B,D,G,D,A,A,E,A,A,B,A,B,61.0
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO (UFPE),1,13595,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,22,C,A,C,B,D,D,A,A,A,F,F,B,C,F,A,A,A,B,B,A,B,A,B,67.0
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO (UFPE),1,13595,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,20,C,B,C,A,D,D,A,A,A,F,F,B,D,F,A,A,A,B,A,A,B,A,B,66.0
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO (UFPE),1,13595,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,F,22,C,B,B,D,D,B,A,D,A,D,B,A,A,B,E,A,A,D,A,E,A,A,A,56.0
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO (UFPE),1,13595,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,F,28,C,B,B,D,D,C,A,F,A,F,E,B,D,D,C,A,A,C,B,A,B,A,B,41.0
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO (UFPE),1,13595,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,F,23,C,D,B,A,D,D,A,D,A,D,D,B,D,E,A,A,A,C,A,A,B,A,B,67.0
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO (UFPE),1,13595,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,23,B,B,C,A,E,D,A,D,A,D,D,B,C,A,A,A,A,C,A,D,A,A,B,52.0
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO (UFPE),1,13595,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,21,C,B,C,B,C,C,A,A,A,F,E,B,D,G,C,A,A,B,A,A,B,A,A,52.0
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO (UFPE),1,13595,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,F,23,C,B,B,D,D,D,A,A,A,D,D,B,D,C,A,A,A,B,A,D,A,B,D,59.0
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO (UFPE),1,13595,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,25,A,B,B,D,E,B,A,A,A,E,E,B,B,E,E,A,A,A,B,A,B,A,B,38.0
