index,NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,TP_SEXO,ANO_FIM_EM,ANO_IN_GRAD,CO_TURNO_GRADUACAO,TP_INSCRICAO_ADM,TP_INSCRICAO,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_ORIG,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_ORIG,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68,QE_I69,QE_I70,QE_I71,QE_I72,QE_I73,QE_I74,QE_I75,QE_I76,QE_I77,QE_I78,QE_I79,QE_I80,QE_I81,NO_CURSO,Instituicao,Sigla,Municipio,UF
5308,2017,95,2,10028,4004,18584,1,2312908,23,2,23,F,2011.0,2013.0,3.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,DCCBCCDE,1011000.0,BBEDDCEEABEDAADECBCDBAABECD,001001011011900199010001000,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,333.0,35.8,47.3,37.5,62.0,55.0,75.0,50.0,69.0,65.0,70.0,31.9,37.5,0.0,0.0,0.0,0.0,C,D,B,C,D,C,D,D,D,A,D,A,E,A,B,D,A,C,B,A,A,F,A,A,23.0,A,B,D,G,A,B,B,A,B,A,5.0,3.0,8.0,4.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,8.0,1.0,1.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,5.0,5.0,5.0,2.0,2.0,4.0,1.0,4.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),UVA,Sobral,CE
5309,2017,95,2,10028,4004,18584,1,2312908,23,2,23,M,2011.0,2013.0,3.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,DCBBBCAE,1110010.0,CADDDBDEACEABBDECCBDEDBEBED,000000111010900199111000000,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,333.0,35.9,54.2,50.0,60.5,51.0,75.0,45.0,70.0,50.0,75.0,29.8,33.3,10.0,30.0,0.0,0.0,C,C,C,B,B,C,B,D,C,A,A,A,C,D,D,A,A,B,A,A,A,A,A,A,23.0,A,B,B,C,B,C,C,E,A,F,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,2.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),UVA,Sobral,CE
5310,2017,95,2,10028,4004,18584,1,2312908,23,2,23,M,2012.0,2013.0,3.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,BCADEEBE,1000100.0,EABABDEEADBDBEDEEABEBBADBCE,000010011101900199100100001,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,39.6,35.0,25.0,50.0,45.0,65.0,40.0,55.0,75.0,50.0,41.1,37.5,61.7,100.0,55.0,30.0,C,C,B,D,B,B,B,D,C,A,B,A,B,D,B,D,A,B,A,A,A,A,A,A,23.0,B,A,B,C,B,C,B,A,H,A,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,8.0,4.0,6.0,6.0,6.0,6.0,5.0,6.0,4.0,4.0,4.0,6.0,7.0,6.0,6.0,4.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),UVA,Sobral,CE
5311,2017,95,2,10028,4004,18584,1,2312908,23,2,22,M,2012.0,2013.0,3.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,CADBEEBD,10010101.0,ADACACCDBBEDBECABEDDDBABBED,100101000011900099010101000,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,555.0,36.6,46.4,50.0,41.0,51.0,75.0,45.0,31.0,55.0,25.0,33.3,33.3,33.3,0.0,0.0,100.0,C,D,C,B,B,B,D,D,C,A,D,A,B,F,B,C,C,B,A,A,A,A,A,A,23.0,A,B,B,A,A,A,B,E,A,A,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,3.0,4.0,5.0,5.0,6.0,4.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,3.0,4.0,6.0,5.0,6.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),UVA,Sobral,CE
5312,2017,95,2,10028,4004,18584,1,2312908,23,2,21,M,2013.0,2013.0,3.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,ADDEEDCD,1.0,DDACCCBCBDEDDDECDCDDDBEEBDB,000101000111900099010110000,555.0,555.0,555.0,555.0,555.0,555.0,336.0,555.0,555.0,555.0,555.0,28.4,18.3,12.5,27.0,0.0,35.0,0.0,54.0,70.0,50.0,31.8,33.3,23.3,30.0,20.0,20.0,C,C,C,B,B,A,A,D,C,A,D,A,B,F,D,C,B,A,C,H,C,F,A,A,23.0,E,A,B,H,A,B,D,E,E,E,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,7.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,6.0,8.0,8.0,3.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),UVA,Sobral,CE
5313,2017,95,2,10028,4004,18584,1,2312908,23,2,21,M,2012.0,2013.0,3.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,CCCBCBDD,11011001.0,ACEDCCACADEEACBCEECDBEDAEEB,111001001110910099010000000,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,47.5,63.5,62.5,65.0,55.0,55.0,55.0,75.0,75.0,75.0,42.1,37.5,68.3,30.0,75.0,100.0,C,C,C,B,B,C,B,D,D,A,D,A,F,E,D,A,C,C,A,I,A,A,A,A,23.0,A,A,A,A,A,C,E,E,E,A,5.0,4.0,5.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0,6.0,5.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0,6.0,8.0,8.0,3.0,4.0,3.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,7.0,4.0,4.0,3.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),UVA,Sobral,CE
5314,2017,95,2,10028,4004,18584,1,2312908,23,2,23,M,2011.0,2012.0,3.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,CCCBCEAD,11011111.0,AAEAABEEAEEDBCECCAEDADAEDBA,101000011011910099010000100,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,555.0,46.6,75.7,87.5,58.0,47.0,75.0,40.0,69.0,65.0,70.0,36.9,37.5,33.3,30.0,0.0,70.0,C,D,A,B,B,D,A,D,C,A,A,A,C,F,D,F,A,C,A,A,E,F,A,D,23.0,A,A,B,C,A,C,E,A,E,A,4.0,4.0,4.0,3.0,4.0,5.0,5.0,6.0,5.0,6.0,4.0,3.0,4.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,3.0,4.0,4.0,5.0,6.0,6.0,6.0,6.0,4.0,3.0,4.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),UVA,Sobral,CE
5315,2017,95,2,10028,4004,18584,1,2312908,23,2,22,F,2011.0,2013.0,3.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,BDABEEBD,10101.0,BAEAEECCACEBBCACADBDEEADCDC,001000001010911099111000000,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,37.9,41.7,37.5,48.0,50.0,50.0,50.0,46.0,50.0,45.0,36.6,33.3,55.0,30.0,65.0,70.0,C,D,C,A,B,D,A,D,C,A,A,A,B,B,D,E,B,B,A,A,A,F,A,A,23.0,A,A,B,A,A,B,C,E,H,A,5.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,4.0,5.0,4.0,4.0,6.0,1.0,2.0,6.0,1.0,1.0,4.0,1.0,1.0,1.0,5.0,7.0,7.0,8.0,8.0,4.0,6.0,6.0,5.0,6.0,5.0,4.0,3.0,3.0,3.0,3.0,7.0,7.0,2.0,1.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),UVA,Sobral,CE
5316,2017,95,2,10028,4004,18584,1,2312908,23,2,23,M,2011.0,2012.0,3.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,CCABCEAB,11011110.0,AABCBCDDADDDBCBEAEBDBABBBDE,100111101101910199110001001,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,60.4,69.6,75.0,61.5,52.0,40.0,55.0,71.0,75.0,70.0,57.3,58.3,51.7,70.0,55.0,30.0,C,D,A,A,B,C,C,D,D,A,A,A,D,E,B,C,B,C,A,A,A,A,A,A,23.0,B,A,B,C,A,B,C,A,E,E,5.0,6.0,6.0,4.0,3.0,6.0,3.0,3.0,5.0,5.0,4.0,3.0,5.0,3.0,5.0,6.0,4.0,3.0,5.0,3.0,3.0,1.0,4.0,4.0,3.0,2.0,2.0,6.0,5.0,6.0,5.0,5.0,3.0,5.0,4.0,6.0,5.0,4.0,3.0,3.0,3.0,2.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),UVA,Sobral,CE
5317,2017,95,2,10028,4004,18584,1,2312908,23,2,25,M,2009.0,2010.0,3.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,,,,,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),UVA,Sobral,CE
5318,2017,95,2,10028,4004,18584,1,2312908,23,2,24,M,2009.0,2010.0,3.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,EDBBCEBD,111101.0,DAECCDEEACBEABCCACEDCCDCBDD,001100011000900099010000000,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,33.3,63.5,62.5,65.0,57.0,65.0,55.0,73.0,65.0,75.0,23.2,20.8,36.7,10.0,0.0,100.0,C,D,C,B,C,B,E,C,C,A,C,A,C,C,D,F,A,C,B,A,A,A,A,A,23.0,A,A,C,G,A,C,C,E,A,A,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),UVA,Sobral,CE
5319,2017,95,2,10028,4004,18584,1,2312908,23,2,35,F,2003.0,2004.0,3.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,,,,,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),UVA,Sobral,CE
5320,2017,95,2,10028,4004,18584,1,2312908,23,2,24,F,2010.0,2013.0,3.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,DDDBCEEC,11100.0,DAACCCBCADECAAEECCBDDDEBDDB,000101001110900199110011100,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,555.0,47.2,58.5,37.5,90.0,85.0,65.0,90.0,95.0,75.0,100.0,43.4,45.8,30.0,70.0,0.0,20.0,C,C,C,B,B,C,A,C,D,A,D,A,D,D,D,A,A,C,A,A,E,A,A,A,23.0,A,B,B,C,A,B,C,E,A,A,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,7.0,2.0,2.0,2.0,8.0,8.0,8.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,7.0,2.0,2.0,2.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),UVA,Sobral,CE
5321,2017,95,2,10028,4004,18584,1,2312908,23,2,23,M,2011.0,2013.0,3.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,BABDCEBD,101101.0,AEEABCDEAEEDCBD*AEDDBBACDDE,101011111011900099010100101,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,555.0,50.0,52.8,50.0,57.0,67.0,75.0,65.0,47.0,55.0,45.0,49.1,54.2,20.0,30.0,0.0,30.0,C,C,C,B,B,C,A,D,D,A,D,A,C,C,D,E,B,B,A,A,B,A,A,A,23.0,A,B,A,G,A,B,C,E,E,A,6.0,5.0,5.0,4.0,5.0,5.0,6.0,5.0,4.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,1.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,6.0,2.0,2.0,3.0,5.0,6.0,5.0,6.0,4.0,5.0,5.0,5.0,5.0,2.0,7.0,5.0,5.0,2.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),UVA,Sobral,CE
5322,2017,95,2,10028,4004,18584,1,2312908,23,2,21,M,2012.0,2013.0,3.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,ACABCEDE,1011100.0,ABECAACEADEBBCECCEBDDBAAADB,101100011110910099110100000,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,555.0,42.4,53.0,50.0,57.5,49.0,45.0,50.0,66.0,50.0,70.0,38.9,45.8,0.0,0.0,0.0,0.0,C,C,C,B,B,C,B,C,C,A,D,A,F,E,D,A,C,C,A,A,A,C,A,A,23.0,B,A,B,G,A,C,C,A,A,A,3.0,2.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,4.0,5.0,3.0,3.0,3.0,1.0,3.0,3.0,4.0,7.0,4.0,7.0,7.0,6.0,4.0,4.0,4.0,6.0,4.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0,5.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),UVA,Sobral,CE
5323,2017,95,2,10028,4004,18584,1,2312908,23,2,24,M,2009.0,2010.0,3.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,ECDBBEAD,1010111.0,DEBCADDCABBDBCAEBECDDDABEDB,000100101001911199010001000,555.0,555.0,555.0,555.0,555.0,333.0,555.0,555.0,333.0,333.0,333.0,37.4,53.9,62.5,41.0,53.0,65.0,50.0,29.0,65.0,20.0,31.9,37.5,0.0,0.0,0.0,0.0,D,D,B,C,B,D,B,B,C,A,D,A,E,D,C,C,A,C,B,A,A,F,A,A,23.0,D,A,B,C,A,B,C,E,A,A,6.0,4.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,4.0,6.0,6.0,6.0,6.0,5.0,5.0,4.0,6.0,4.0,6.0,6.0,6.0,6.0,5.0,5.0,2.0,4.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,2.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),UVA,Sobral,CE
5324,2017,95,2,10028,4004,18584,1,2312908,23,2,21,M,2013.0,2014.0,3.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,BCAEDEDC,1000100.0,AADCBCAEBEADBBDDCADDECEBDDA,100111010001900099011011100,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,46.6,45.6,25.0,76.5,56.0,80.0,50.0,97.0,85.0,100.0,46.9,45.8,53.3,30.0,40.0,90.0,B,C,A,E,D,E,D,C,A,A,A,A,D,E,B,E,C,B,A,A,A,A,A,A,23.0,B,A,A,C,A,B,C,E,A,A,6.0,6.0,6.0,5.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,5.0,5.0,4.0,7.0,4.0,4.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,4.0,6.0,6.0,7.0,7.0,6.0,4.0,5.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),UVA,Sobral,CE
5325,2017,95,2,10028,4004,18584,1,2312908,23,2,23,M,2011.0,2012.0,3.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,AEEBCEAE,11110.0,DAAADBCEAEEDCCBECEBEACCBAEB,000000011011910199100001000,555.0,555.0,555.0,555.0,555.0,333.0,555.0,555.0,333.0,333.0,333.0,35.6,57.4,50.0,68.5,66.0,70.0,65.0,71.0,55.0,75.0,28.3,33.3,0.0,0.0,0.0,0.0,C,D,C,B,B,C,A,D,B,A,A,A,C,D,D,B,D,C,C,A,A,A,A,A,23.0,B,A,B,A,A,B,B,A,E,C,5.0,4.0,4.0,4.0,3.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,4.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,4.0,5.0,4.0,7.0,4.0,3.0,4.0,6.0,5.0,4.0,6.0,4.0,5.0,4.0,4.0,3.0,3.0,1.0,5.0,3.0,3.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),UVA,Sobral,CE
5326,2017,95,2,10028,4004,18584,1,2312908,23,2,27,F,2006.0,2007.0,3.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,EDDBCEDD,11101.0,DBADEDEEABCDAACDAEADECDCBCD,000000011001900099011000000,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,555.0,555.0,28.3,52.6,50.0,56.5,44.0,60.0,40.0,69.0,65.0,70.0,20.2,20.8,16.7,0.0,0.0,50.0,B,D,B,B,B,B,B,B,C,A,A,A,B,F,D,C,A,B,B,A,A,A,A,A,23.0,A,A,B,C,A,B,E,E,A,E,5.0,2.0,2.0,3.0,3.0,6.0,2.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),UVA,Sobral,CE
5327,2017,95,2,10028,4004,18584,1,2312908,23,2,21,M,2013.0,2014.0,3.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,CEBBCEDE,10111100.0,DADABCBEAEDEAEEEEEDEDAADCBB,000011011000900199000000000,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,555.0,555.0,555.0,29.3,45.9,62.5,21.0,42.0,50.0,40.0,0.0,0.0,0.0,23.7,20.8,40.0,70.0,0.0,50.0,C,D,C,A,A,A,D,C,C,A,D,A,C,C,B,E,A,B,A,A,A,A,A,A,23.0,E,B,B,A,B,B,B,A,E,A,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),UVA,Sobral,CE
5328,2017,95,2,10028,4004,18584,1,2312908,23,2,22,M,2012.0,2013.0,3.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,DECACEBC,1100.0,AAEDCBBEADEDAEECCBDDABBEDAA,101000011111900099010100110,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,44.5,34.2,25.0,48.0,50.0,90.0,40.0,46.0,50.0,45.0,47.9,45.8,60.0,30.0,50.0,100.0,D,C,C,D,B,C,E,D,C,A,D,A,F,D,A,A,E,D,E,A,A,A,A,A,23.0,B,A,B,C,A,B,E,A,E,G,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,5.0,4.0,3.0,3.0,4.0,5.0,6.0,8.0,1.0,1.0,1.0,5.0,6.0,5.0,6.0,6.0,4.0,6.0,5.0,6.0,6.0,3.0,1.0,4.0,1.0,3.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),UVA,Sobral,CE
